molly-horan,0.25,2
soumya-rao,0,2
miles-surrey,0,2
laura-beck,0,2
kendra-james,0.5,2
meagan-navarro,0.25,2
matt-melis,0,2
brianna-kirkham,0,2
constance-grady,0,2
ben-lindbergh,0,2
marcelo-stiletano,0.5,2
dan-seitz,0.25,2
dan-grossman,0,2
giulia-heyward,0.25,2
dylan-green,0.25,2
jake-harris,0.5,2
jamelle-bouie,0,2
carolyn-hinds,0,2
dean-lamanna,0,2
irene-falvey,0,2
tonja-renee-stidhum,0,2
jon-negroni,0,2
andreas-giannopoulos,0.25,2
samuel-spencer,0,2
cameron-k-mcewan,0.5,2
donnie-kwak,0,2
alice-blackhurst,0.5,2
charlie-deitch,0,2
shaunna-murphy,0,2
anthony-assad,0,2
michelle-ruiz,0,2
richard-hayward,0,2
ariana-romero,0.25,2
rachael-vaughan-clemmons,0,2
edie-nugent,0.75,2
matthew-anderson,0,2
kimberly-roots,0,2
stephanie-francis,0,2
kathleen-smith,0,2
andrew-husband,0,2
charlotte-ross,0.25,2
jamie-davies,0,2
carla-cisneros,0,2
marty-sliva,0,2
ashley-bulayo,0.5,2
mehboob-bawa,0.5,2
shekhar-h-hooli,0,2
renata-polt,0,2
michael-starr,0,2
isabelle-galet-lalande,0,2
debra-craine,0,2
fernando-andres,0.75,2
eric-diaz,0.75,2
daniel-neman-17820,0,2
jahkotta-lewis,0,2
alex-bhattacharji,0,2
cavan-mcginsie,0,2
lola-landekic,0,2
jack-godwin,0,2
diana-metzger,0,2
leilani-polk,0.75,2
jeremy-carr,0,2
joshua-dudley-19223,0.25,2
mark-sanderson,0,2
amber-dowling,0,2
anna-kopco,0.5,2
vanessa-bogart,0.75,2
dominik-kamalzadeh,0,2
joel-mayward,0,2
emmanuel-akitobi,0.5,2
chandler-levack,0,2
shannon-gormley,0,2
andrew-billen,0,2
jessica-toomer,0,2
fraser-abe,0,2
alec-bojalad,0,2
gillian-branstetter,0,2
murphy-kenefick,0.25,2
jennifer-lynde-barker,0,2
jessica-shaw,0.5,2
katarina-brown,0,2
jerilyn-jordan,0,2
evan-kindley,0.25,2
matthew-byrd,0,2
marissa-martinelli,0.75,2
crystal-sparrow,0.25,2
aoife-oceallachain-20701,0,2
mary-wang,0.5,2
priscilla-page,0,2
juan-roures-rego,0.5,2
evan-read-armstrong,0.25,2
emilly-prado,0.25,2
juan-jose-ontiveros,0.5,2
hunter-lanier,0.5,2
lauren-ocallaghan,0,2
scott-varnham,0.5,2
nicolette-lennox,0.5,2
chris-longridge,0.25,2
kumar-shyam,0,2
april-mcintyre,0.25,2
jake-pitre,0,2
samit-sarkar,0,2
anna-greer,0,2
alex-osborn,0.5,2
lovia-gyarkye,0,2
claire-mcnear,0.5,2
