jeffrey-fleishman,0,3
anna-leszkiewicz,0.375,11
ilana-kaplan,0.5,1
liam-hanlon,0.001953125,16
prairie-miller,0.862433926,1694
jacob-stolworthy,0.1328125,7
sweta-kaushal,0.291390456,77
marcelo-stiletano,0.5,2
jason-rhode,0.5,4
michael-coldwell,0.641191483,20
lorraine-ali,0.594726563,12
julia-felsenthal,0.531250499,37
josh-slater-williams,0.000984192,182
linda-holmes,0.252105737,63
christoph-huber,0.00809171,587
andros-pineda,0.25,4
dan-seitz,0.25,2
michael-rice,0,1
shane-slater,0.125003878,93
james-hadfield,0.032230558,32
carlos-f-heredero,0.50946045,63
kate-stables,7.64E-06,130
alex-abad-santos,0.500002146,37
peter-hartlaub,0.375141537,586
dan-grossman,0,2
tom-williams,0.25,3
giulia-heyward,0.25,2
peter-bradshaw,0.259339809,3756
craig-takeuchi,0.157111817,44
anita-katz,0.015625002,217
amber-cortes,0,1
scott-a-mantz,0.132827766,556
ian-barr-14222,0.020996094,12
owen-richards,0,9
jeff-strickler,0.786845814,526
barbara-ellen,0.566542387,32
cecilia-nowell,0,1
rebecca-hawkes,0.273925781,11
dylan-green,0.25,2
meredyth-cole,0.5,1
matt-schley,0.375,3
ali-gray,0.007873539,362
evan-manning,0,1
jake-harris,0.5,2
molly-laich,0.437545925,140
stephen-mayne,0.254032195,58
matt-looker,0.789680481,203
thirza-wakefield,0.28125,9
j-hoberman,0.515626939,1050
genevieve-koski,0.53128052,59
steve-greene,0.09375763,34
wenlei-ma,0.000122108,152
christopher-lawrence,0.095336916,244
cricket-epstein,0,4
ben-sachs,0.005374978,705
matt-webb-mitovich,0,3
jamelle-bouie,0,2
carolyn-hinds,0,2
brian-pendreigh,0.843900711,30
monique-jones,0,3
emmanuel-baez,0.031251437,83
tim-evans,0.008880796,902
lucero-solorzano,0.255386353,200
andrew-carroll,0.2578125,14
paula-mejia,0,5
michael-wade-simpson,0.109375,16
alissa-simon,0.859747185,156
henry-stewart,0.988418826,750
dean-lamanna,0,2
andrew-wright,0.125396967,408
paula-farmer,0.5,13
tomris-laffly,0.00012207,167
devesh-sharma,0.782681406,77
carly-lane,0,1
tina-hassannia,0.158051015,148
rich-phippen,0.255989313,78
nick-rogers,0.141115215,918
emily-wheeler,0.699226379,24
mike-laws,0.4375,4
nev-pierce,0.066442564,289
arlin-golden,0.625247955,36
erik-henriksen,0.126955036,28
kelli-weston,0.5,4
alicia-cohn,0,6
tristram-fane-saunders,0.125,4
alex-zane,0.000628486,573
chris-hanna,0,1
liam-macleod,0.09375,5
jay-horton,0.13776799,48
david-kettle,0.001259804,26
jose-solis-mayen,0.093877017,24
irene-falvey,0,2
james-berardinelli,0.040064819,4951
bill-odriscoll,0.03125,7
libby-purves,0.453125,14
theresa-smith,0.361696571,177
andy-chen,0.765625,8
geoffrey-macnab,0.257812888,1287
becky-lucas,0,3
wesley-lovell,0.195373535,973
brian-truitt,0.001037657,230
mark-newbold,0,1
andrei-kartashov,0.5,1
danny-king,0.011750358,68
ford-maddox-brown,0.1328125,12
stephen-rebello,1.94E-06,281
jimi-famurewa,0.023471832,19
ed-bark,0.625324306,50
daniel-m-gold,0.251470864,157
tonja-renee-stidhum,0,2
ashley-menzel,0.125489712,22
michelle-alexandria,0.65940724,324
robbie-collin,0.046936929,1367
robin-clifford,0.503915315,2653
joe-leydon,0.251960788,1084
brian-collins,0.25,3
jordi-batlle-caminal,0.055552043,60
michael-king,0.3125,4
richard-james-havis,0.010375978,255
chuck-barney,0.78125,8
andy-swift,0.125,3
jon-negroni,0,2
andreas-giannopoulos,0.25,2
aaron-hillis,0.191419603,550
nando-salva,1.91E-06,24
toussaint-egan,0.0625,4
liam-lacey,0.259831436,1619
john-nugent,0.031373982,67
rachael-sampson,0,3
brian-viner,1.43E-06,565
richard-porton,0.564821236,74
juanma-ruiz,0.12774297,35
john-berra,0.009521484,14
victoria-mcnally,0.625,4
gregory-ellwood,0.750015259,138
dipanjan-sinha,0,3
joe-morgenstern,0.031250119,1582
maximilian-von-thun,0.130126953,20
joel-harley,0.255250225,45
samuel-spencer,0,2
amy-taubin,0.000122085,195
matt-maytum,0.000250818,56
keith-phipps,0.56298925,758
rubin-safaya,0.515888238,197
jack-shepherd,0,6
will-lawrence,0.250992191,41
kimberly-gadette,0.128997862,514
harry-readhead,0.06640625,13
jackson-mchenry,0.5,1
darren-franich,0.007968937,31
kayla-cobb,0.042931557,21
carlos-del-rio,0.187599183,43
mariana-fernandez,0.000267149,46
agnes-kegl,0.5,1
james-walton,0.5,1
diane-pershing,0.062591553,67
katey-stoetzel,0.0546875,12
esau-mccaulley,0,1
kate-wilson,0.116210938,10
price-peterson,0,1
lochley-shaddock,0.0078125,9
vikram-murthi,0.047244201,56
cameron-k-mcewan,0.5,2
tom-duggins,0.158210754,22
stuart-heritage,0.625,4
brian-moylan,0.754000671,27
jarrod-walker,0.39133537,42
cameron-williams,0.125244439,286
andrew-lowry,0.062759446,80
bill-chambers,0.755127918,615
amy-brady,0.005859375,16
mark-adams,0.251955078,568
jesse-schedeen,0.5625,4
chris-agar,0.258303166,65
mark-dujsik,0.008547158,2277
erick-estrada,0.269800695,269
amy-zimmerman,0,4
barbara-shulgasser,0.141245315,512
meghan-okeefe,0.015625,6
eric-d-snider,0.500005075,3658
eduardo-molina,0.01562598,165
laura-prudom,0.5,3
felipe-vicente,0.25,4
rachel-cooke,0.0390625,7
francesca-rudkin,0.14062502,348
donnie-kwak,0,2
daniel-barnes,0.062694771,278
hank-stuever,0.536195056,66
susana-polo,0.000282288,17
chris-schulz,0,7
zack-handlen,0,1
edward-lawrenson,4.67E-05,156
jon-espino,0.508255363,146
joshua-rivera,0.34375,13
gregory-wakeman-16597,0.047611254,199
andrew-parker,0.141601563,15
james-marsh,0.000316683,195
ceri-radford,0.5,1
damian-moreno,0.4609375,8
alice-blackhurst,0.5,2
jordan-cronk,0.031311095,52
louis-virtel,0,1
peter-keough,0.105712958,1259
danielle-valente,0,1
miguel-ravelo,0.0078125,7
kristin-m-jones,0.000488281,19
ian-nathan,0.50000966,323
christopher-llewellyn-reed,4.87E-06,226
trisha-brown,0.625,4
sofie-steenhaut,0.5,1
david-tejero-nogales,0,3
nathan-carson,0.409244537,18
blake-crane,0.782473087,200
steven-neish-14518,0.006057801,36
nick-rocco-scalia,0.590255737,17
martin-hoyle,0.064468541,65
jane-mulkerrins,0,3
fico-cangiano,0.093902827,183
nathan-mcvay,0,9
malcolm-venable,0,3
jordan-ruimy,0.306704285,149
marco-cubillo,0.32421875,9
inkoo-kang,0.613349945,302
scott-clark,0.519766808,23
nathan-osborne,0.165050671,30
madeline-raynor,0,1
dan-jardine,0.642578364,935
daniel-krupa,0.016666412,20
laura-molzahn,0,1
matt-turner,0,3
tasha-robinson,4.20E-05,650
david-fontana,0.125000002,83
kristen-yoonsoo-kim,0.33267975,81
nora-lee-mandel,0.000275619,680
reza-noorani,0.689606228,51
hugo-hernandez-valdivia,0.03323556,158
hillary-busis,0,3
maggie-lee,0.42199904,146
wilson-morales,0.036376959,238
zosia-bielski,0.078125,6
josephine-livingstone,0.001110615,38
kristen-page-kirby,0.796875,7
louis-proyect,0.562649685,1061
aimee-knight,0.007814407,19
liam-nicholls,0.265625,6
anne-easton,0,1
jeffrey-lyles,0.656410714,732
david-turpin,0,3
elizabeth-kerr,0.156794587,59
patrick-cooley,0.3125,9
sophie-wyatt,0.125,4
drew-mcweeny,0.003983242,600
jeanmarie-tan,0.5,4
kristin-finan,0.1875,4
raju-mudhar,0,5
bob-grimm,0.250246049,556
charlie-deitch,0,2
richard-roeper,0.287109436,2585
jaymes-durante,0.914550781,14
glenn-dunks,0.259283633,483
kara-warner,0,3
mike-mccahill,0.758309431,606
shaunna-murphy,0,2
joey-nolfi,0.000494152,25
david-cairns,0.010528564,17
abigail-chandler,0.375305176,14
darian-lusk,0.3125,4
erin-free,0.188305181,253
amy-bowker,0,5
andrew-blackie,0,5
argun-ulgen,3.15E-05,31
jody-mitori,0.068421381,38
anthony-assad,0,2
mayer-nissim,0.032350185,57
leah-st-lawrence,0,1
stephen-silver,0.313480377,721
sara-michelle-fetters-8689,0.037113235,2028
jared-rasic,0.51953125,11
gem-seddon,0.375,4
kyndal-wilson,0.625,4
adam-graham,0.000123154,653
scott-nash,0.06641412,1101
marten-carlson,0.782226563,11
tom-charles,0.546875,9
christopher-frizzelle,0.5,3
kalyn-corrigan,0.25,4
bilge-ebiri,0.03529358,675
manjusha-radhakrishnan,0.016693116,92
eleanor-halls,0,3
michelle-ruiz,0,2
diego-salgado,0,1
scott-d-pierce,0,13
jessie-carpenter,0.5,1
anthony-salveggi,0.004703403,23
jim-brunzell-iii,0.298828125,17
duarte-garrido,0,1
debashine-thangevelo,0.258346822,32
evan-valentine-17965,0,1
jen-chaney,0.015626014,128
steve-uncle-creepy-barton,0.291747619,235
allyson-johnson,0.009781264,173
violeta-kovacsics,0.125976563,14
richard-hayward,0,2
marty-mapes,0.096679934,1259
gilbert-adair,0.021027111,35
diego-batlle-18293,0.071903971,301
patricia-garcia,0,3
gary-m-kramer,0.162109778,73
dave-searle,0,1
kelsey-mckinney,0.5,1
lucia-ros-serra,0.001997073,37
terri-white,0,8
francisco-marinero,0.05289818,83
deborah-ross,0.416184472,215
alexa-volland,0,1
carlos-maranon,0.184643421,91
suzi-feay,0.126953125,10
joanne-ostrow,0.411254883,20
mahmoud-mahdy,0.06451416,16
anders-furze,0,3
clio-chang,0,3
michael-roffman,0.378922957,107
ira-madison-iii,0.080202222,24
gaspar-zimerman,0.014211062,111
sarah-ward,0.06250088,583
rohit-vats,0.128913915,122
wes-greene,0.068325058,98
jamie-healy,0.004943967,39
tom-birchenough,1.86E-09,69
yip-wai-yee,0.000122522,73
reed-tucker,0,1
karen-krizanovich,0.073257446,134
ariana-romero,0.25,2
andrea-thompson,0.01612854,18
roger-catlin,0.001102448,55
marc-snetiker,0.03125,5
jill-wilson,0.281341553,15
anthony-ray-bench,0.046892357,66
david-prendeville,0.63671875,10
alessandra-codinha,0,1
sandy-schaefer,0.063478471,258
alexandra-macaaron,0.250004054,114
alison-willmore,0.062516213,562
eric-webb,0,3
david-nusair,0.732957587,5310
veronica-lee,0,10
ed-frankl,0.000244618,33
tom-eames,0.5,4
joanne-soh,0.167969704,179
shawn-glinis,0.341796875,11
jordan-mintzer,0.754959025,282
matthew-bond,0.064538032,595
jon-winkler,9.54E-07,36
melanis-tai,0.8125,5
robert-fulford,0,1
abbey-bender,0.500015741,79
jonathan-w-gray,0,1
justin-chang,0.000976682,1054
kathleen-rizzo-young,0.031745911,18
annlee-ellingson,0.504409791,1141
kimber-myers,0.297854453,244
daniel-goodwin,0.328677502,40
rachael-vaughan-clemmons,0,2
gregory-weinkauf,0.282973335,365
courtney-howard,0.015875401,261
jen-yamato,0.261842734,165
roger-tennis,0.156377018,233
vincent-mancini,0.500018246,365
tim-coleman,0.860595703,22
tim-hayes,0.5,3
steve-persall,0.285186889,850
kaitlin-thomas,0,1
erick-ortiz,0.437745333,26
rafael-paz,0.062622599,99
michael-joshua-rowin,0.275034255,43
edie-nugent,0.75,2
bryan-bishop,0.343793875,100
spike-friedman,0.5,1
kieron-moore,0.31640625,11
christy-lemire,0.062500134,1299
elizabeth-kiefer,0,7
evan-saathoff,0.093873286,42
andrew-karpan,0.09387207,13
josh-hamm,0.25,3
jennifer-szalai,0,1
andrew-pulver,0.037157307,314
matthew-anderson,0,2
rob-carnevale,0.258926408,240
katherine-monk,0.752029669,532
luke-t-harrington,0,1
dana-stevens,0.00086987,858
ben-kuchera,0.5,1
shirley-li,0,1
erica-abeel,0.007938863,175
helen-herimbi,0.0625,6
tom-meek,6.10E-05,437
emma-johnston,0.274490356,16
javier-perez,0.750062048,33
david-bernal,0.046875,7
alicia-adejobi,0.015625,7
bill-goodykoontz,0.125611424,1765
scott-von-doviak,0.050831335,383
chris-barton,0.078125,6
lawrence-garcia,0.1875,8
bryan-rolli,0.3125,4
kenneth-turan,0.002441407,2202
akemi-aiello,0.125,6
forrest-cardamenis,0.140674626,37
jean-lowerison,0.007820131,876
elias-savada,0.782806635,573
naomi-shea,0.125,3
christian-holub,0.502518535,32
craig-d-lindsey,0.253923416,170
janet-smith,0.126964827,98
drew-grant,0.03125,7
charlie-phillips,0.25,12
cynthia-fuchs,0.00980589,2076
rob-thomas,5.07E-07,1374
luke-baynes,0,1
aimee-lee-abraham,0.5,1
victor-blanes-pico,0.260411389,32
sandie-angulo-chen,0.812995196,901
willow-maclay,0.25,5
joey-keogh,0,1
adrian-monserrat,0,7
alex-casey,0.813980104,59
cody-schmitz,0,1
conor-odonnell,0.23828125,13
ap-kryza,0.062584519,56
nijla-mumin-19766,0.625,4
kimberly-roots,0,2
daniel-kasman,0.250991963,493
karthik-kumar,0.020751953,12
justin-charity,0.5625,4
calum-marsh,0.259308356,269
marcos-cabrera,0,1
julian-roman,0.038330287,454
stephanie-francis,0,2
mark-keizer,0.258065224,324
kathleen-smith,0,2
kyle-pletcher,0.5,1
david-walters,0.1875,4
kaleem-aftab,0.750984311,75
leonardo-garcia-tsao,0.5010378,96
vivian-kane,0.1875,4
kevin-harley,0.005859926,363
james-mottram,0.004951731,679
andrew-husband,0,2
jeanne-kaplan,0.0227089,882
brian-seibert,0.25,3
peter-hall,0.609375,22
mark-matousek,0.71875,6
matt-brunson,0.281501778,2888
mark-rabinowitz,0.001953125,13
witney-seibold,0.033447564,291
lanre-bakare,0.063004732,24
fiona-sturges,0,1
tim-appelo,0.660160066,135
colin-dabkowski,0.125,3
hannah-woodhead,0.77347005,29
hanif-abdurraqib,0,1
eric-melin,0.031380076,955
spencer-kornhaber,0.0625,7
manuela-lazic,0.004398733,26
joel-keller,0.5,1
kent-turner,0.004987181,910
randall-king,0.276401522,237
phillip-carter,0,1
julia-raban,0.074464455,35
chris-sawin,0.25781259,476
charlotte-ross,0.25,2
harry-kloman,0.15625,5
dana-schwartz,0,7
richard-larson,0.534431934,26
jules-brenner,0.125734881,1582
randy-cordova,0.531250371,370
tricia-romano,0,1
brooke-cain,0,4
amanda-carnac,0.75,3
mara-reinstein,0.031295776,248
rob-staeger,0.002198222,90
chase-whale,0.689590931,202
ivan-belmont,0.03387475,67
david-sexton,0.002687222,369
jamie-davies,0,2
saskia-baron,0.37696153,42
martyn-conterio,0.000247607,135
chris-barsanti,0.500125886,1313
noemi-berkowitz,0.625,3
genevieve-valentine,0.828140379,45
mark-olsen,0.539076001,484
helen-t-verongos,0.783238903,43
paul-ocallaghan-19201,0.001464844,11
imogen-west-knights,0.000976563,12
laura-hurley,0.5,1
